time,magnitude,depth,longitude,latitude,place,event_id
2025-11-13 12:45:54.740,1.3,,14.141833,40.838,Campi Flegrei,44648382
2025-11-15 00:40:44.789,1.0,,14.142833,40.822167,Campi Flegrei,44658042
2025-11-15 05:45:41.769,1.2,,14.140833,40.838667,Campi Flegrei,44658782
2025-11-15 05:46:02.200,1.0,,14.1345,40.831333,Campi Flegrei,44658792
2025-11-15 07:14:25.279,1.6,,14.1215,40.835333,Campi Flegrei,44659202
2025-11-15 18:57:53.809,2.0,,14.143833,40.8125,Campi Flegrei,44662772
2025-11-16 01:23:41.630,1.1,,14.157667,40.817167,Campi Flegrei,44663642
2025-11-17 10:57:48.069,1.8,,14.133667,40.801167,Campi Flegrei,44672512
2025-11-17 11:54:55.619,2.4,,14.082833,40.824833,Campi Flegrei,44673262
2025-11-17 18:00:44.220,1.3,,14.146833,40.793333,Campi Flegrei,44678202
2025-11-17 21:11:40.890,1.3,,14.140833,40.842,Campi Flegrei,44679362
2025-11-17 21:14:31.119,1.5,,14.141833,40.836833,Campi Flegrei,44679412
2025-11-17 23:53:56.869,1.0,,14.157833,40.813,Campi Flegrei,44679692
2025-11-18 01:35:34.539,1.1,,14.150833,40.822,Campi Flegrei,44680002
2025-11-18 05:05:05.230,1.8,,14.160167,40.828833,Campi Flegrei,44680232
2025-11-18 05:10:18.789,1.0,,14.155,40.826833,Campi Flegrei,44680272
2025-11-18 06:00:15.700,1.1,,14.136,40.823833,Campi Flegrei,44680432
2025-11-18 10:53:09.859,1.1,,14.127333,40.834833,Campi Flegrei,44681882
2025-11-18 12:35:57.840,3.6,,14.0032,40.8182,Campi Flegrei,44683062
2025-11-19 08:18:25.480,1.2,,14.128167,40.837,Campi Flegrei,44686062
2025-11-19 10:36:49.549,1.0,,14.128167,40.834833,Campi Flegrei,44687262
2025-11-19 10:53:33.559,2.1,,14.1325,40.834167,Campi Flegrei,44687292
2025-11-19 11:16:11.579,1.0,,14.130667,40.836333,Campi Flegrei,44687472
2025-11-19 12:26:28.539,1.2,,14.130333,40.835167,Campi Flegrei,44687742
2025-11-19 12:27:25.079,1.2,,14.1295,40.834,Campi Flegrei,44687832
2025-11-19 12:27:45.349,1.2,,14.134833,40.837,Campi Flegrei,44688352
2025-11-19 12:49:28.970,1.5,,14.139,40.825,Campi Flegrei,44687862
2025-11-19 12:49:52.539,2.7,,14.137333,40.835667,Campi Flegrei,44687902
2025-11-19 12:51:05.410,1.2,,14.138667,40.839333,Campi Flegrei,44687952
2025-11-19 13:07:32.849,2.0,,14.127667,40.833333,Campi Flegrei,44688182
2025-11-19 18:21:22.089,2.5,,14.147333,40.8375,Campi Flegrei,44689912
2025-11-19 20:12:19.859,1.1,,14.135167,40.8375,Campi Flegrei,44690292
2025-11-19 21:51:45.599,1.3,,14.146167,40.836667,Campi Flegrei,44690502
2025-11-20 00:22:18.549,1.1,,14.092,40.840667,Campi Flegrei,44690902
2025-11-20 01:52:52.579,1.0,,14.132833,40.836833,Campi Flegrei,44691032
2025-11-20 03:24:11.200,2.4,,14.121833,40.839833,Campi Flegrei,44691092
2025-11-21 10:07:13.430,1.3,,14.1045,40.804333,Campi Flegrei,44698742
2025-11-21 22:12:52.000,1.1,,14.130167,40.8325,Campi Flegrei,44711132
2025-11-22 14:04:46.089,2.2,,14.141833,40.817833,Campi Flegrei,44713052
2025-11-22 17:54:59.869,1.8,,14.153333,40.8135,Campi Flegrei,44713652
2025-11-22 17:55:10.059,3.0,,14.160333,40.814667,Campi Flegrei,44713762
2025-11-23 06:35:06.460,1.6,,14.132833,40.826833,Campi Flegrei,44714702
2025-11-23 17:51:43.180,1.3,,14.1465,40.831333,Campi Flegrei,44717162
2025-11-25 17:49:46.069,1.3,,14.137333,40.8265,Campi Flegrei,44729632
2025-11-25 18:48:47.690,1.5,,14.123667,40.813167,Campi Flegrei,44729882
2025-11-25 20:39:16.519,1.0,,14.1235,40.832833,Campi Flegrei,44730302
2025-11-25 22:15:36.930,1.6,,14.1315,40.827667,Campi Flegrei,44730482
2025-11-25 22:21:54.200,3.3,,14.140167,40.8285,Campi Flegrei,44730652
2025-11-25 22:27:11.970,1.2,,14.139333,40.8265,Campi Flegrei,44730692
2025-11-25 22:28:05.589,1.0,,14.136667,40.827167,Campi Flegrei,44730702
2025-11-25 22:34:23.619,1.3,,14.1285,40.828333,Campi Flegrei,44730742
2025-11-25 22:35:06.529,1.7,,14.136,40.827167,Campi Flegrei,44730762
2025-11-25 22:51:23.640,1.1,,14.129667,40.826333,Campi Flegrei,44730852
2025-11-26 20:08:04.769,2.2,,14.110833,40.805833,Campi Flegrei,44734252
2025-11-26 22:11:59.150,1.0,,14.139333,40.825667,Campi Flegrei,44734482
2025-11-27 01:01:03.450,1.0,,14.140167,40.820333,Campi Flegrei,44735072
2025-11-27 04:42:50.859,1.4,,14.1165,40.797833,Campi Flegrei,44735352
2025-11-27 05:04:44.539,1.1,,14.1165,40.796333,Campi Flegrei,44735432
2025-11-27 18:08:43.390,1.2,,14.145667,40.819167,Campi Flegrei,44738492
2025-11-27 18:11:47.210,1.0,,14.143667,40.817833,Campi Flegrei,44738602
2025-11-27 23:43:02.119,1.0,,14.1395,40.820333,Campi Flegrei,44739062
2025-11-27 23:43:52.390,1.3,,14.149,40.824167,Campi Flegrei,44738992
2025-11-27 23:44:57.460,1.1,,14.149,40.823667,Campi Flegrei,44739022
2025-11-28 00:39:13.289,1.3,,14.143167,40.825833,Campi Flegrei,44739092
2025-11-28 00:39:57.119,1.1,,14.151667,40.825167,Campi Flegrei,44739172
2025-11-28 02:14:29.200,1.0,,14.1065,40.830333,Campi Flegrei,44739272
2025-11-28 02:25:21.500,1.2,,14.102167,40.832,Campi Flegrei,44739352
2025-11-28 06:28:54.180,1.7,,14.149,40.823167,Campi Flegrei,44739752
2025-11-28 06:39:15.130,2.2,,14.139833,40.824833,Campi Flegrei,44739842
2025-11-28 08:06:38.549,1.3,,14.085667,40.804833,Campi Flegrei,44740472
2025-11-28 08:17:59.140,1.8,,14.148167,40.824167,Campi Flegrei,44740262
2025-11-28 08:20:00.900,1.2,,14.145333,40.821833,Campi Flegrei,44740312
2025-11-28 08:20:19.569,1.1,,14.146833,40.823167,Campi Flegrei,44740592
2025-11-28 08:22:52.619,1.0,,14.149,40.821167,Campi Flegrei,44740432
2025-11-28 08:38:36.349,1.2,,14.143833,40.821667,Campi Flegrei,44740502
2025-11-28 14:02:21.190,1.4,,14.14,40.8225,Campi Flegrei,44741542
2025-11-28 14:34:36.680,1.0,,14.105667,40.832,Campi Flegrei,44741632
2025-11-28 15:09:01.839,1.1,,14.140833,40.8235,Campi Flegrei,44741772
2025-11-28 15:29:30.250,2.6,,14.109333,40.826667,Campi Flegrei,44741812
2025-11-28 15:29:41.279,2.7,,14.105167,40.828333,Campi Flegrei,44741992
2025-11-28 16:59:41.750,1.9,,14.152833,40.830667,Campi Flegrei,44742312
2025-12-01 04:51:38.980,1.2,,14.149,40.824667,Campi Flegrei,44751042
2025-12-01 04:54:43.160,1.3,,14.151833,40.826167,Campi Flegrei,44751072
2025-12-01 12:59:28.250,1.7,,14.151667,40.833333,Campi Flegrei,44752852
2025-12-01 13:00:42.420,1.3,,14.149833,40.835167,Campi Flegrei,44752902
2025-12-01 16:33:50.849,1.3,,14.113167,40.838,Campi Flegrei,44753692
2025-12-03 22:54:45.920,1.3,,14.142,40.828333,Campi Flegrei,44761092
2025-12-05 12:41:16.000,1.3,,14.1565,40.822833,Campi Flegrei,44766472
2025-12-07 05:00:39.509,2.3,,14.124333,40.8295,Campi Flegrei,44772082
2025-12-07 07:43:29.789,1.3,,14.113833,40.836833,Campi Flegrei,44772432
2025-12-11 10:07:50.289,2.0,,14.084333,40.835833,Campi Flegrei,44788132
2025-12-14 07:58:15.009,1.0,,14.139667,40.829167,Campi Flegrei,44800582
2025-12-14 15:24:15.910,1.0,,14.1085,40.839,Campi Flegrei,44802182
2025-12-15 06:47:52.440,1.9,,14.123667,40.844167,Campi Flegrei,44804572
2025-12-15 06:51:12.309,1.1,,14.136,40.821667,Campi Flegrei,44804642
2025-12-18 17:16:14.960,1.5,,14.151,40.824833,Campi Flegrei,44820622
2025-12-19 03:42:52.470,2.0,,14.138667,40.826667,Campi Flegrei,44821352
2025-12-19 03:50:13.259,1.8,,14.151833,40.823667,Campi Flegrei,44821422
2025-12-19 13:15:00.589,1.4,,14.126833,40.820667,Campi Flegrei,44823472
2025-12-20 09:35:46.049,1.0,,14.146,40.8255,Campi Flegrei,44826292
2025-12-21 16:33:14.079,1.3,,14.141667,40.826167,Campi Flegrei,44831262
2025-12-23 10:11:06.519,1.1,,14.090667,40.811333,Campi Flegrei,44837742
2025-12-23 23:42:15.950,2.0,,14.146333,40.824,Campi Flegrei,44839492
2025-12-23 23:42:54.329,1.6,,14.136667,40.820667,Campi Flegrei,44839532
2025-12-24 17:20:08.170,2.0,,14.124167,40.803667,Campi Flegrei,44842232
2025-12-24 18:18:40.150,1.2,,14.122833,40.803667,Campi Flegrei,44842422
2025-12-26 12:14:50.950,1.0,,14.096667,40.811,Campi Flegrei,44845692
2025-12-27 07:51:04.079,1.0,,14.135,40.823,Campi Flegrei,44847872
2025-12-27 16:22:15.009,1.1,,14.084333,40.823333,Campi Flegrei,44850032
2025-12-28 17:15:40.579,1.0,,14.157167,40.820333,Campi Flegrei,44853852
2025-12-29 12:36:02.359,1.7,,14.101833,40.837,Campi Flegrei,44860702
2025-12-29 12:42:28.190,1.2,,14.096667,40.8345,Campi Flegrei,44860712
2025-12-30 00:10:27.039,1.4,,14.130333,40.818833,Campi Flegrei,44862402
2025-12-30 12:40:47.730,2.0,,14.087667,40.8295,Campi Flegrei,44865952
2025-12-30 20:21:35.230,1.3,,14.116,40.8075,Campi Flegrei,44868432
2025-12-31 08:56:37.890,1.2,,14.123,40.8405,Campi Flegrei,44870672
2026-01-01 02:27:21.430,1.0,,14.131333,40.831333,Campi Flegrei,44874712
2026-01-03 07:52:59.650,1.0,,14.139667,40.828667,Campi Flegrei,44894452
2026-01-05 09:33:59.670,1.2,,14.134,40.8365,Campi Flegrei,44909002
2026-01-05 09:35:26.150,1.7,,14.1355,40.835333,Campi Flegrei,44909012
2026-01-05 12:54:22.220,2.9,,14.141,40.829333,Campi Flegrei,44909642
2026-01-06 02:23:02.359,3.1,,14.139333,40.827667,Campi Flegrei,44911792
2026-01-06 02:24:19.450,2.9,,14.144167,40.829,Campi Flegrei,44911832
2026-01-06 02:25:43.180,1.6,,14.114167,40.837333,Campi Flegrei,44911892
2026-01-06 04:19:57.519,1.3,,14.1145,40.837833,Campi Flegrei,44912072
2026-01-08 16:44:08.099,2.6,,14.1295,40.8285,Campi Flegrei,44920132
2026-01-08 16:45:07.819,1.0,,14.1295,40.824333,Campi Flegrei,44920192
2026-01-08 17:28:44.539,1.1,,14.132,40.827333,Campi Flegrei,44920292
2026-01-08 17:48:02.440,1.1,,14.125,40.826333,Campi Flegrei,44920412
2026-01-08 17:53:39.230,2.0,,14.126,40.828667,Campi Flegrei,44920442
2026-01-08 17:55:41.450,1.0,,14.125,40.826667,Campi Flegrei,44920472
2026-01-13 06:52:54.589,1.2,,14.160833,40.828333,Campi Flegrei,44943512
2026-01-14 08:03:14.980,2.5,,14.128833,40.833167,Campi Flegrei,44948582
2026-01-14 08:03:40.769,2.2,,14.134,40.836667,Campi Flegrei,44948852
2026-01-14 08:13:53.220,1.7,,14.124167,40.835333,Campi Flegrei,44948712
2026-01-16 20:33:55.440,2.2,,14.142,40.832167,Campi Flegrei,44961782
2026-01-18 14:37:30.640,1.4,,14.108333,40.8025,Campi Flegrei,44968922
2026-01-21 14:34:23.180,1.7,,14.112,40.8375,Campi Flegrei,44983812
2026-01-27 00:57:41.119,1.1,,14.136667,40.825,Campi Flegrei,44803501
2026-01-27 01:09:49.880,1.4,,14.140833,40.841167,Campi Flegrei,44803561
2026-02-01 05:13:55.789,1.3,,14.1185,40.810667,Campi Flegrei,44829351
2026-02-04 00:28:20.690,1.7,,14.147167,40.831333,Campi Flegrei,44840091
2026-02-04 15:04:41.069,1.3,,14.135333,40.840333,Campi Flegrei,44842511
2026-02-05 01:14:45.500,1.7,,14.1625,40.815,Campi Flegrei,44843681
2026-02-05 07:13:34.309,1.2,,14.163,40.817167,Campi Flegrei,44844031
2026-02-09 10:58:37.180,1.2,,14.144167,40.8165,Campi Flegrei,44865141
2026-02-09 16:28:39.529,1.4,,14.1395,40.825167,Campi Flegrei,44866481
2026-02-11 18:12:24.660,1.6,,14.144,40.831333,Campi Flegrei,44875281
2026-02-12 12:49:34.480,1.7,,14.146,40.8305,Campi Flegrei,44877761
2026-02-14 09:51:06.140,1.4,,14.149,40.825,Campi Flegrei,45163942
2026-02-14 09:51:11.359,1.2,,14.144333,40.8235,Campi Flegrei,45164242
2026-02-14 09:51:20.390,1.0,,14.150333,40.824167,Campi Flegrei,45164272
2026-02-14 09:56:23.309,1.4,,14.148667,40.826833,Campi Flegrei,45164052
2026-02-14 11:12:02.200,1.3,,14.149,40.8255,Campi Flegrei,45164442
2026-02-14 12:21:53.430,1.3,,14.137333,40.832,Campi Flegrei,45164872
2026-02-14 12:22:17.119,1.6,,14.145,40.832833,Campi Flegrei,45164802
2026-02-16 04:59:35.140,1.1,,14.121167,40.8115,Campi Flegrei,45168442
2026-02-16 06:49:06.509,1.5,,14.082333,40.829333,Campi Flegrei,45168682
2026-02-17 03:53:37.380,1.3,,14.125667,40.844333,Campi Flegrei,44895461
2026-02-17 22:12:38.410,2.8,,14.117833,40.838167,Campi Flegrei,44899531
2026-02-17 22:12:49.910,2.5,,14.117,40.837167,Campi Flegrei,44899551
2026-02-17 23:24:27.710,2.0,,14.1165,40.833833,Campi Flegrei,44899661
2026-02-22 03:16:27.200,2.3,,14.088667,40.8095,Campi Flegrei,45199272
2026-02-23 16:19:13.690,1.7,,14.140333,40.826833,Campi Flegrei,45206452
2026-02-24 10:40:43.730,2.0,,14.109667,40.8115,Campi Flegrei,45209782
2026-02-24 22:39:19.130,2.1,,14.124,40.8425,Campi Flegrei,45213082
2026-02-25 23:35:23.759,1.1,,14.139,40.8315,Campi Flegrei,45218792
2026-02-28 10:19:07.200,3.5,,14.139833,40.835167,Campi Flegrei,45232062
2026-02-28 10:20:52.329,1.2,,14.131333,40.8315,Campi Flegrei,45232172
2026-02-28 10:22:06.450,2.3,,14.140167,40.833667,Campi Flegrei,45231902
2026-02-28 12:51:19.950,1.4,,14.137167,40.8315,Campi Flegrei,45232852
2026-02-28 13:38:52.660,1.2,,14.132,40.8315,Campi Flegrei,45233102
2026-03-02 19:06:44.640,1.0,,14.166333,40.81,Campi Flegrei,45245852
2026-03-04 02:28:41.960,1.0,,14.135833,40.823333,Campi Flegrei,45256552
2026-03-05 01:39:11.940,1.0,,14.1455,40.817833,Campi Flegrei,45266242
2026-03-05 04:04:17.160,2.4,,14.085667,40.828,Campi Flegrei,45266872
2026-03-05 11:38:13.049,1.1,,14.129333,40.833,Campi Flegrei,45270582
2026-03-06 14:26:30.119,2.6,,13.899333,40.734167,Ischia,45278112
2026-03-07 17:33:44.990,1.0,,14.1165,40.826667,Campi Flegrei,45285222
2026-03-08 13:33:41.089,1.1,,14.107333,40.802167,Campi Flegrei,45293782
2026-03-20 10:49:07.299,1.1,,14.139,40.825167,Campi Flegrei,45385732
2026-03-20 22:02:53.539,1.0,,14.1605,40.816333,Campi Flegrei,45390222
2026-03-21 14:02:15.430,1.0,,14.118,40.805,Campi Flegrei,45396032
2026-03-21 15:48:16.420,1.0,,14.078667,40.8365,Campi Flegrei,45395442
2026-03-21 20:53:30.569,1.3,,14.1175,40.809333,Campi Flegrei,45399122
2026-03-22 02:22:32.799,1.2,,14.078333,40.8345,Campi Flegrei,45400272
2026-04-01 16:10:27.849,1.2,,14.150833,40.830833,Campi Flegrei,45485142
2026-04-02 06:10:09.119,1.2,,14.156333,40.8235,Campi Flegrei,45488302
2026-04-02 15:50:09.130,1.3,,14.1045,40.822833,Campi Flegrei,45492312
2026-04-03 07:59:38.720,2.1,,14.132333,40.8365,Campi Flegrei,45497122
2026-04-03 21:14:08.710,1.0,,14.097667,40.817667,Campi Flegrei,45502592
2026-04-05 04:05:51.190,1.4,,14.14,40.823333,Campi Flegrei,45511822
2026-04-05 14:33:22.430,2.1,,14.145167,40.8195,Campi Flegrei,45515042
2026-04-05 14:34:02.390,1.7,,14.145333,40.820333,Campi Flegrei,45515212
2026-04-06 02:51:50.130,1.8,,14.147167,40.821,Campi Flegrei,45518662
2026-04-06 02:52:13.460,1.5,,14.138833,40.820333,Campi Flegrei,45518742
2026-04-07 02:32:57.920,3.3,,14.143667,40.824667,Campi Flegrei,45526562
2026-04-07 02:34:32.970,1.6,,14.144167,40.824167,Campi Flegrei,45526702
2026-04-07 02:38:34.619,2.6,,14.143667,40.824667,Campi Flegrei,45526392
2026-04-08 12:38:59.079,2.3,,14.133,40.824167,Campi Flegrei,45536842
2026-04-08 13:19:59.130,1.7,,14.134,40.823167,Campi Flegrei,45537202
2026-04-08 13:32:57.140,1.1,,14.136667,40.8225,Campi Flegrei,45537492
2026-04-08 14:48:57.299,3.4,,14.132833,40.824167,Campi Flegrei,45537922
2026-04-08 14:51:19.369,1.1,,14.134833,40.823667,Campi Flegrei,45538022
2026-04-09 01:43:58.039,1.3,,14.1375,40.821667,Campi Flegrei,45540192
2026-04-09 19:20:57.089,1.3,,14.1275,40.832667,Campi Flegrei,45547622
2026-04-13 21:12:54.710,1.9,,14.114667,40.838667,Campi Flegrei,45577862
2026-04-14 19:18:14.450,1.0,,14.146833,40.8365,Campi Flegrei,45582652
2026-04-17 02:05:02.319,1.6,,14.147,40.822833,Campi Flegrei,45599912
2026-04-20 08:57:19.779,1.0,,14.131667,40.833833,Campi Flegrei,45625552
2026-04-25 02:47:05.210,1.8,,14.138,40.820833,Campi Flegrei,45668002
2026-04-27 10:42:07.160,1.1,,14.139167,40.828167,Campi Flegrei,45691952
2026-05-05 23:26:49.519,1.9,,14.120667,40.836667,Campi Flegrei,45769772
2026-05-06 14:32:39.880,1.5,,14.124,40.8005,Campi Flegrei,45776472
2026-05-06 14:33:06.680,1.0,,14.124167,40.797333,Campi Flegrei,45776522
2026-05-07 01:50:29.450,1.7,,13.8995,40.718833,Ischia,45779212
2026-05-09 13:37:01.130,1.0,,14.084333,40.8025,Campi Flegrei,45799352
2026-05-09 18:37:28.250,1.4,,14.120333,40.801333,Campi Flegrei,45801502
2026-05-11 18:59:33.000,1.2,,14.125833,40.821833,Campi Flegrei,45823392
2026-05-12 00:11:19.900,1.8,,14.142667,40.816833,Campi Flegrei,45825532
2026-05-12 14:06:11.230,2.6,,14.1065,40.839667,Campi Flegrei,45838302
2026-05-14 16:38:04.549,1.0,,14.125,40.8315,Campi Flegrei,45861022
2026-05-15 05:30:51.849,1.0,,14.114667,40.839,Campi Flegrei,45873972
2026-05-16 01:58:40.990,1.0,,14.117167,40.798333,Campi Flegrei,45883792
2026-05-17 22:57:34.619,2.3,,14.137333,40.828,Campi Flegrei,45900972
2026-05-17 23:58:06.930,1.3,,14.118833,40.832833,Campi Flegrei,45901232
2026-05-19 05:58:03.670,1.0,,14.139,40.8275,Campi Flegrei,45911592
2026-05-21 00:17:55.470,1.3,,14.111833,40.8025,Campi Flegrei,45926592
2026-05-21 03:50:52.069,4.4,,14.106167,40.806,Campi Flegrei,45927482
2026-05-21 03:53:46.250,1.2,,14.101833,40.7995,Campi Flegrei,45927692
2026-05-21 03:57:37.210,2.1,,14.105,40.803333,Campi Flegrei,45927742
